1711929600000,71280.00000000,71288.23000000,68062.86000000,69649.80000000,41445.32039000,1711933199999,2876486469.46552277,1893438.00000000,20211.15024000,1402849944.78228903,0
1712016000000,69649.81000000,69674.23000000,64550.00000000,65463.99000000,71799.82793000,1712019599999,4750030717.92242527,2662410.00000000,35520.17401000,2348263612.30347061,0
1712102400000,65463.99000000,66903.63000000,64493.07000000,65963.28000000,39887.21778000,1712105999999,2630556596.13592863,2172096.00000000,20618.58747000,1360363531.16595149,0
1712188800000,65963.27000000,69309.91000000,65064.52000000,68487.79000000,41510.48453000,1712192399999,2795469450.57238579,2000945.00000000,21013.32173000,1415699952.03815842,0
1712275200000,68487.80000000,68756.67000000,65952.56000000,67820.62000000,37915.23073000,1712278799999,2555458935.23600864,1901980.00000000,18889.98453000,1273220222.76258874,0
1712361600000,67820.63000000,69692.00000000,67447.83000000,68896.00000000,20134.28919000,1712365199999,1373131967.76481867,1171460.00000000,9973.86412000,680800856.20965052,0
1712448000000,68896.00000000,70326.29000000,68824.00000000,69360.39000000,21534.74433000,1712451599999,1496213373.18557763,1269048.00000000,11149.90398000,774906774.52828133,0
1712534400000,69360.38000000,72797.99000000,69043.24000000,71620.00000000,45723.87624000,1712537999999,3270853309.66294193,2037025.00000000,25309.90487000,1811209901.71635365,0
1712620800000,71620.00000000,71758.19000000,68210.00000000,69146.00000000,39293.90242000,1712624399999,2749007421.64210701,1804157.00000000,18896.53756000,1321865585.23805189,0
1712707200000,69146.00000000,71172.08000000,67518.00000000,70631.08000000,42006.02377000,1712710799999,2901564970.81580400,1852170.00000000,20269.34809000,1401023003.73182273,0
1712793600000,70631.08000000,71305.89000000,69567.21000000,70006.23000000,31917.25595000,1712797199999,2247473274.61625767,1658995.00000000,15908.49124000,1120249990.73575234,0
1712880000000,70006.22000000,71227.46000000,65086.86000000,67116.52000000,56072.86229000,1712883599999,3843551585.32127428,2496617.00000000,25935.86464000,1777808491.17045426,0
1712966400000,67116.52000000,67929.00000000,60660.57000000,63924.51000000,71395.22019000,1712969999999,4614468627.80904484,3341340.00000000,33221.66950000,2144846149.68091798,0
1713052800000,63924.52000000,65840.00000000,62134.00000000,65661.84000000,61599.17818000,1713056399999,3946124834.69703531,2657953.00000000,29732.29634000,1904847012.50930834,0
1713139200000,65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000,1713142799999,3398072231.56122351,2539048.00000000,25206.68008000,1634572976.93981266,0
1713225600000,63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000,1713229199999,3355338198.44691324,2604354.00000000,26041.26640000,1635683129.30765319,0
1713312000000,63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000,1713315599999,3128625247.47385311,2458327.00000000,24346.74671000,1506361259.70135832,0
1713398400000,61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000,1713401999999,2726741448.88680220,2142511.00000000,20870.20705000,1305027167.93950820,0
1713484800000,63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000,1713488399999,4419893235.18328762,2828284.00000000,34941.50216000,2214809735.24024153,0
1713571200000,63818.01000000,65419.00000000,63090.07000000,64940.59000000,23137.42975000,1713574799999,1486949581.43947911,1376712.00000000,11811.84440000,759077474.29729044,0
1713657600000,64940.58000000,65695.56000000,64237.50000000,64941.15000000,19316.42152000,1713661199999,1254396628.15317631,1390153.00000000,9734.71767000,632257865.00824988,0
1713744000000,64941.15000000,67232.35000000,64500.00000000,66819.32000000,31397.99371000,1713747599999,2071690434.97655201,1816591.00000000,16466.05497000,1086399264.60922718,0
1713830400000,66819.32000000,67183.01000000,65765.81000000,66414.00000000,22599.90004000,1713833999999,1502139968.71988153,1433915.00000000,10854.17402000,721404825.84704101,0
1713916800000,66414.00000000,67070.43000000,63606.06000000,64289.59000000,33595.69637000,1713920399999,2195714861.65765619,1784897.00000000,16899.50969000,1104368114.10586953,0
1714003200000,64289.58000000,65297.94000000,62794.00000000,64498.34000000,31341.46338000,1714006799999,2007704069.26227283,1375324.00000000,14808.62959000,948738136.26843810,0
1714089600000,64498.33000000,64820.01000000,63297.48000000,63770.01000000,27085.19346000,1714093199999,1736631357.35373878,1025561.00000000,13570.23647000,870093757.51889884,0
